index,current_price,make,model,year,title_status,mileage
2177,14000,ford,fusion,2018,clean vehicle,50513.0
2178,13600,ford,fusion,2019,clean vehicle,31408.0
2179,19200,ford,transit,2018,clean vehicle,41351.0
2180,13600,ford,fusion,2019,clean vehicle,32038.0
2181,18600,ford,transit,2018,clean vehicle,38279.0
2182,13700,ford,fusion,2019,clean vehicle,30471.0
2183,18200,ford,transit,2018,clean vehicle,41569.0
2184,13800,ford,fusion,2019,clean vehicle,31142.0
2185,22000,ford,wagon,2018,clean vehicle,31598.0
2186,13700,ford,fusion,2019,clean vehicle,31380.0
2187,28000,ford,wagon,2018,clean vehicle,22179.0
2188,13800,ford,fusion,2019,clean vehicle,29266.0
2189,18600,ford,transit,2018,clean vehicle,42156.0
2190,13700,ford,fusion,2019,clean vehicle,30875.0
2191,13700,ford,fusion,2019,clean vehicle,30609.0
2192,13800,ford,fusion,2019,clean vehicle,29508.0
2193,17700,ford,hybrid,2019,clean vehicle,12837.0
2194,13900,ford,fusion,2019,clean vehicle,29633.0
2195,13900,ford,fusion,2019,clean vehicle,27461.0
2196,50500,ford,f-650,2018,clean vehicle,74961.0
2197,13600,ford,fusion,2019,clean vehicle,32154.0
2198,55000,ford,srw,2018,clean vehicle,37245.0
2199,13800,ford,fusion,2019,clean vehicle,29345.0
2200,56000,ford,srw,2018,clean vehicle,25371.0
2201,13800,ford,fusion,2019,clean vehicle,30054.0
2202,45800,ford,srw,2018,clean vehicle,11173.0
2203,13800,ford,fusion,2019,clean vehicle,30902.0
2204,5500,nissan,sentra,2018,clean vehicle,31231.0
2205,14400,nissan,altima,2020,clean vehicle,10728.0
2206,11450,nissan,sport,2018,clean vehicle,35374.0
2207,11000,nissan,sport,2018,clean vehicle,36715.0
2208,11450,nissan,sport,2018,clean vehicle,33437.0
2209,11000,nissan,sport,2018,clean vehicle,36788.0
2210,11200,nissan,sport,2018,clean vehicle,35491.0
2211,11400,nissan,sport,2018,clean vehicle,33644.0
2212,11450,nissan,sport,2018,clean vehicle,35831.0
2213,11050,nissan,sport,2018,clean vehicle,35050.0
2214,11400,nissan,sport,2018,clean vehicle,34924.0
2215,11050,nissan,sport,2018,clean vehicle,34962.0
2216,10850,nissan,sport,2018,clean vehicle,39985.0
2217,10900,nissan,sport,2018,clean vehicle,38816.0
2218,10450,nissan,sport,2018,clean vehicle,41579.0
2219,10800,nissan,sport,2018,clean vehicle,40455.0
2220,10850,nissan,sport,2018,clean vehicle,39996.0
2221,10800,nissan,sport,2018,clean vehicle,41077.0
2222,10850,nissan,sport,2018,clean vehicle,39183.0
2223,10800,nissan,sport,2018,clean vehicle,40478.0
2224,10900,nissan,sport,2018,clean vehicle,38806.0
2225,10400,nissan,sport,2018,clean vehicle,45331.0
2226,10500,nissan,sport,2018,clean vehicle,43531.0
2227,10800,nissan,sport,2018,clean vehicle,41033.0
2228,10800,nissan,sport,2018,clean vehicle,40332.0
2229,11200,nissan,frontier,2019,clean vehicle,22319.0
2230,11100,nissan,rogue,2019,clean vehicle,22305.0
2231,12200,nissan,maxima,2019,clean vehicle,36996.0
2232,4000,nissan,sentra,2019,clean vehicle,1.0
2233,9000,nissan,versa,2019,clean vehicle,27611.0
2234,14900,nissan,rogue,2019,clean vehicle,26516.0
2235,4600,nissan,rogue,2019,clean vehicle,31397.0
2236,6400,nissan,versa,2019,clean vehicle,18300.0
2237,10400,nissan,note,2019,clean vehicle,26743.0
2238,7800,nissan,versa,2019,clean vehicle,15832.0
2239,12300,nissan,sport,2019,clean vehicle,31939.0
2240,10900,nissan,sentra,2019,clean vehicle,31037.0
2241,8500,nissan,versa,2019,clean vehicle,22521.0
2242,7300,nissan,versa,2019,clean vehicle,31335.0
2243,5900,nissan,versa,2019,clean vehicle,28315.0
2244,20000,nissan,armada,2017,clean vehicle,83437.0
2245,11200,nissan,altima,2018,clean vehicle,42250.0
2246,14400,nissan,rogue,2018,clean vehicle,45732.0
2247,16500,nissan,pathfinder,2018,clean vehicle,49185.0
2248,13400,nissan,rogue,2017,clean vehicle,45826.0
2249,12500,nissan,door,2017,clean vehicle,36844.0
2250,6500,nissan,door,2013,clean vehicle,104343.0
2251,19800,nissan,pathfinder,2018,clean vehicle,34138.0
2252,8800,nissan,versa,2018,clean vehicle,34761.0
2253,12800,nissan,rogue,2018,clean vehicle,32656.0
2254,8800,nissan,versa,2018,clean vehicle,34837.0
2255,3500,nissan,altima,2019,clean vehicle,30099.0
2256,750,nissan,sentra,2018,clean vehicle,37088.0
2257,10800,nissan,door,2017,clean vehicle,41729.0
2258,22300,nissan,titan,2017,clean vehicle,17195.0
2259,8300,nissan,sedan,2018,clean vehicle,43064.0
2260,8300,nissan,sedan,2018,clean vehicle,47510.0
2261,8000,nissan,sedan,2018,clean vehicle,52571.0
2262,15200,nissan,frontier,2018,clean vehicle,12129.0
2263,6700,nissan,sedan,2017,clean vehicle,62280.0
2264,7500,nissan,door,2017,clean vehicle,74859.0
2265,10500,nissan,door,2017,clean vehicle,59508.0
2266,8400,nissan,juke,2017,clean vehicle,58529.0
2268,25500,nissan,armada,2020,clean vehicle,10317.0
2270,13900,nissan,altima,2020,clean vehicle,15160.0
2272,14700,nissan,pathfinder,2017,clean vehicle,31198.0
2274,18800,nissan,titan,2017,clean vehicle,15621.0
2275,7800,nissan,versa,2018,clean vehicle,54815.0
2276,13500,nissan,door,2016,clean vehicle,53011.0
2277,8000,nissan,versa,2018,clean vehicle,56255.0
2278,3300,nissan,door,2013,clean vehicle,100225.0
2279,7200,nissan,sentra,2017,clean vehicle,54117.0
2280,8000,nissan,door,2017,clean vehicle,54119.0
2282,14000,nissan,rogue,2018,clean vehicle,37655.0
2283,3500,nissan,door,2015,clean vehicle,101178.0
2285,12500,nissan,sport,2018,clean vehicle,43187.0
2287,8000,nissan,versa,2018,clean vehicle,53903.0
2289,8300,nissan,versa,2018,clean vehicle,48977.0
2290,7500,nissan,door,2016,clean vehicle,77504.0
2291,8000,nissan,versa,2018,clean vehicle,50871.0
2292,3500,nissan,door,2012,clean vehicle,107734.0
2293,8000,nissan,versa,2018,clean vehicle,53098.0
2295,7800,nissan,versa,2018,clean vehicle,51552.0
2296,8000,nissan,versa,2018,clean vehicle,54692.0
2297,18500,nissan,frontier,2019,clean vehicle,18611.0
2298,8000,nissan,versa,2018,clean vehicle,51654.0
2299,18300,nissan,frontier,2019,clean vehicle,24046.0
2300,7500,nissan,versa,2018,clean vehicle,65184.0
2301,29800,nissan,armada,2019,clean vehicle,37398.0
2302,21100,nissan,rogue,2020,clean vehicle,19597.0
2303,16200,nissan,rogue,2019,clean vehicle,34122.0
2304,6998,nissan,doors,2015,clean vehicle,43651.0
2305,14700,nissan,rogue,2020,clean vehicle,15387.0
2306,19000,nissan,cargo,2020,clean vehicle,264.0
2307,7500,nissan,door,2016,clean vehicle,58126.0
2308,7998,nissan,doors,2015,clean vehicle,62921.0
2309,10999,nissan,doors,2015,clean vehicle,43279.0
2311,8495,nissan,doors,2015,clean vehicle,45043.0
2312,19925,nissan,murano,2016,clean vehicle,42837.0
2313,9500,nissan,sentra,2018,clean vehicle,42782.0
2314,12750,nissan,doors,2015,clean vehicle,24629.0
2315,22800,nissan,door,2015,clean vehicle,35902.0
2316,11621,nissan,doors,2015,clean vehicle,12840.0
2317,11590,nissan,doors,2015,clean vehicle,63933.0
2318,4700,nissan,door,2012,clean vehicle,100079.0
2319,11390,nissan,doors,2015,clean vehicle,37953.0
2320,14500,nissan,rogue,2017,clean vehicle,8677.0
2321,12000,nissan,rogue,2020,clean vehicle,11583.0
2322,15000,nissan,altima,2020,clean vehicle,14320.0
2323,7500,nissan,door,2016,clean vehicle,19723.0
2324,28000,nissan,armada,2018,clean vehicle,29554.0
2325,17500,nissan,maxima,2018,clean vehicle,39309.0
2326,18000,nissan,maxima,2018,clean vehicle,34951.0
2327,13200,nissan,sport,2018,clean vehicle,35870.0
2328,17000,nissan,altima,2018,clean vehicle,44423.0
2329,6700,nissan,xterra,2012,clean vehicle,92982.0
2330,23300,nissan,murano,2018,clean vehicle,36844.0
2331,26800,nissan,titan,2018,clean vehicle,33605.0
2332,18200,nissan,sport,2018,clean vehicle,28009.0
2333,18700,nissan,rogue,2018,clean vehicle,41366.0
2334,12900,nissan,door,2016,clean vehicle,98354.0
2335,16000,nissan,rogue,2018,clean vehicle,39598.0
2336,19400,nissan,rogue,2020,clean vehicle,21009.0
2337,10900,nissan,sentra,2018,clean vehicle,28880.0
2338,15800,nissan,sport,2018,clean vehicle,28626.0
2339,19800,nissan,rogue,2020,clean vehicle,14850.0
2340,19000,nissan,rogue,2018,clean vehicle,41096.0
2341,18000,nissan,rogue,2020,clean vehicle,12748.0
2342,19800,nissan,rogue,2020,clean vehicle,14531.0
2343,19700,nissan,rogue,2020,clean vehicle,15931.0
2344,20100,nissan,rogue,2020,clean vehicle,10875.0
2345,19700,nissan,frontier,2019,clean vehicle,31172.0
2346,23400,nissan,frontier,2019,clean vehicle,16248.0
2347,23300,nissan,frontier,2019,clean vehicle,18137.0
2348,17500,nissan,altima,2019,clean vehicle,25664.0
2349,17100,nissan,altima,2019,clean vehicle,31026.0
2350,15800,nissan,altima,2019,clean vehicle,41287.0
2351,13600,nissan,altima,2019,clean vehicle,43612.0
2352,14400,nissan,altima,2019,clean vehicle,29545.0
2353,19800,nissan,frontier,2019,clean vehicle,24303.0
2354,17200,nissan,altima,2019,clean vehicle,29661.0
2355,20300,nissan,frontier,2019,clean vehicle,18857.0
2356,20500,nissan,frontier,2019,clean vehicle,14470.0
2357,16500,nissan,altima,2019,clean vehicle,42364.0
2358,16000,nissan,altima,2019,clean vehicle,37108.0
2359,14600,nissan,altima,2019,clean vehicle,26432.0
2360,16300,nissan,rogue,2019,clean vehicle,24174.0
2361,15400,nissan,sport,2019,clean vehicle,30756.0
2362,15800,nissan,rogue,2019,clean vehicle,32473.0
2363,15800,nissan,sport,2019,clean vehicle,22947.0
2364,21400,nissan,murano,2018,clean vehicle,17127.0
2365,15300,nissan,kicks,2019,clean vehicle,20793.0
2366,20100,nissan,pathfinder,2019,clean vehicle,32519.0
2367,11300,nissan,sentra,2019,clean vehicle,26930.0
2368,10700,nissan,sentra,2019,clean vehicle,40839.0
2369,16000,nissan,rogue,2018,clean vehicle,44732.0
2370,16600,nissan,rogue,2019,clean vehicle,19292.0
2371,15800,nissan,sport,2019,clean vehicle,24155.0
2372,11600,nissan,sentra,2019,clean vehicle,33369.0
2373,15000,nissan,rogue,2017,clean vehicle,28918.0
2374,17600,nissan,rogue,2019,clean vehicle,21623.0
2375,36300,nissan,xd,2017,clean vehicle,16224.0
2376,15600,nissan,sport,2019,clean vehicle,26406.0
2377,14000,nissan,rogue,2017,clean vehicle,27790.0
2378,16600,nissan,rogue,2019,clean vehicle,19182.0
2379,12600,nissan,sentra,2017,clean vehicle,11837.0
2380,20900,nissan,pathfinder,2019,clean vehicle,21774.0
2381,12700,nissan,door,2017,clean vehicle,17738.0
2382,15600,nissan,sport,2019,clean vehicle,27206.0
2383,18900,nissan,rogue,2019,clean vehicle,20508.0
2384,15700,nissan,sport,2019,clean vehicle,24987.0
2385,21900,nissan,pathfinder,2019,clean vehicle,21273.0
2386,21700,nissan,pathfinder,2019,clean vehicle,23863.0
2387,14600,nissan,rogue,2016,clean vehicle,31566.0
2388,12000,nissan,sentra,2019,clean vehicle,25261.0
2389,21000,nissan,pathfinder,2019,clean vehicle,20628.0
2390,12500,nissan,door,2017,clean vehicle,48765.0
2391,15900,nissan,rogue,2019,clean vehicle,30645.0
2392,11800,nissan,door,2017,clean vehicle,60158.0
2393,9900,nissan,versa,2019,clean vehicle,39985.0
2394,10600,nissan,sentra,2018,clean vehicle,39208.0
2395,10100,nissan,sentra,2018,clean vehicle,45080.0
2396,13300,nissan,sport,2018,clean vehicle,39247.0
2397,10100,nissan,sentra,2018,clean vehicle,46382.0
2398,10300,nissan,sentra,2018,clean vehicle,39893.0
2399,10300,nissan,sentra,2018,clean vehicle,41203.0
2400,10300,nissan,sentra,2018,clean vehicle,40648.0
2401,24000,nissan,murano,2018,clean vehicle,31551.0
2402,10400,nissan,sentra,2018,clean vehicle,38761.0
2403,10200,nissan,sentra,2018,clean vehicle,42838.0
2404,9500,nissan,versa,2018,clean vehicle,41557.0
2405,10500,nissan,sentra,2018,clean vehicle,41136.0
2406,10500,nissan,sentra,2018,clean vehicle,41141.0
2407,3500,nissan,door,2016,clean vehicle,115716.0
2408,9300,nissan,versa,2018,clean vehicle,52260.0
2409,14100,nissan,rogue,2016,clean vehicle,22041.0
2412,11000,nissan,rogue,2016,clean vehicle,37605.0
2413,11000,nissan,rogue,2016,clean vehicle,63738.0
2416,20400,nissan,pathfinder,2018,clean vehicle,24143.0
2418,3000,nissan,door,2015,clean vehicle,132655.0
2419,15100,nissan,rogue,2017,clean vehicle,28079.0
2421,19500,nissan,door,2017,clean vehicle,53155.0
2422,22600,nissan,titan,2017,clean vehicle,94258.0
2423,6500,nissan,door,2014,clean vehicle,65620.0
2424,11800,nissan,door,2012,clean vehicle,92878.0
2425,20500,nissan,pathfinder,2017,clean vehicle,25918.0
2426,14200,nissan,rogue,2018,clean vehicle,37830.0
2427,22000,nissan,frontier,2018,clean vehicle,13875.0
2428,16200,nissan,frontier,2018,clean vehicle,6024.0
2430,16000,nissan,sport,2018,clean vehicle,30409.0
2431,14300,nissan,sport,2018,clean vehicle,44864.0
2432,16800,nissan,pathfinder,2019,clean vehicle,42397.0
2433,11900,nissan,sentra,2018,clean vehicle,16778.0
2435,15000,nissan,rogue,2019,clean vehicle,34692.0
2436,15200,nissan,rogue,2019,clean vehicle,30721.0
2437,18000,nissan,door,2017,clean vehicle,53376.0
2438,22700,nissan,nvp,2016,clean vehicle,21282.0
2439,3800,nissan,door,2015,clean vehicle,81699.0
2441,11400,nissan,sentra,2018,clean vehicle,10372.0
2442,28100,nissan,pathfinder,2018,clean vehicle,8889.0
2443,3500,nissan,sentra,2017,clean vehicle,127780.0
2444,15200,nissan,murano,2016,clean vehicle,59640.0
2446,13400,nissan,rogue,2016,clean vehicle,46178.0
2447,12500,nissan,altima,2018,clean vehicle,34460.0
2448,16500,nissan,pathfinder,2018,clean vehicle,30594.0
2449,16500,nissan,pathfinder,2018,clean vehicle,39817.0
2450,16500,nissan,pathfinder,2018,clean vehicle,40419.0
2451,13900,nissan,rogue,2018,clean vehicle,35493.0
2452,13900,nissan,rogue,2018,clean vehicle,37073.0
2454,16500,nissan,pathfinder,2018,clean vehicle,34640.0
2455,13900,nissan,rogue,2018,clean vehicle,38760.0
2456,16500,nissan,pathfinder,2018,clean vehicle,34841.0
2457,13900,nissan,rogue,2018,clean vehicle,35065.0
2458,12400,nissan,altima,2018,clean vehicle,37741.0
2459,13000,nissan,altima,2018,clean vehicle,27488.0
2460,16500,nissan,pathfinder,2018,clean vehicle,37452.0
2461,13900,nissan,rogue,2018,clean vehicle,39797.0
2462,16500,nissan,pathfinder,2018,clean vehicle,36714.0
2463,13900,nissan,rogue,2018,clean vehicle,36207.0
2464,13900,nissan,rogue,2018,clean vehicle,38563.0
2465,13900,nissan,rogue,2018,clean vehicle,39885.0
2466,12100,nissan,altima,2018,clean vehicle,41852.0
2467,16500,nissan,pathfinder,2018,clean vehicle,39454.0
2468,16500,nissan,pathfinder,2018,clean vehicle,40203.0
2469,13900,nissan,rogue,2018,clean vehicle,34547.0
2470,3700,nissan,door,2015,clean vehicle,75858.0
2471,18800,nissan,pathfinder,2019,clean vehicle,31123.0
2472,9200,nissan,versa,2018,clean vehicle,33808.0
2473,30100,nissan,titan,2019,clean vehicle,30599.0
2474,9200,nissan,versa,2018,clean vehicle,33931.0
2475,11100,nissan,sentra,2019,clean vehicle,40359.0
2476,13900,nissan,rogue,2018,clean vehicle,44313.0
2477,9100,nissan,versa,2018,clean vehicle,33078.0
2478,22800,nissan,frontier,2019,clean vehicle,24320.0
2479,13900,nissan,rogue,2018,clean vehicle,42502.0
2480,12600,nissan,altima,2019,clean vehicle,33497.0
2481,9200,nissan,versa,2018,clean vehicle,39577.0
2482,12100,nissan,altima,2019,clean vehicle,36974.0
2483,9200,nissan,versa,2018,clean vehicle,41220.0
2484,2300,nissan,frontier,2019,clean vehicle,1.0
2485,13900,nissan,rogue,2018,clean vehicle,41539.0
2486,9500,nissan,sentra,2019,clean vehicle,19646.0
2487,13900,nissan,rogue,2018,clean vehicle,39924.0
2488,1700,nissan,note,2019,clean vehicle,33279.0
2489,13900,nissan,rogue,2018,clean vehicle,40259.0
2490,10400,nissan,sentra,2019,clean vehicle,25264.0
2491,9200,nissan,versa,2018,clean vehicle,35677.0
2492,7400,nissan,versa,2019,clean vehicle,35511.0
2493,9200,nissan,versa,2018,clean vehicle,33027.0
2494,7800,nissan,versa,2019,clean vehicle,23609.0
2495,9200,nissan,versa,2018,clean vehicle,34553.0
2496,9200,nissan,versa,2018,clean vehicle,31594.0
2497,9200,nissan,versa,2018,clean vehicle,32557.0
2498,9200,nissan,versa,2018,clean vehicle,31371.0
